row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
321,TOMMY TUCKER,2zmxDBL3QPY8kje4R5d5TApKo12iELfzPseBn5Hx19M8,34.66%,-61.02%,352.7%,3613,2.3K,16K,19.31,465,1h,15.75%,0% Add Liquidity,-,https://t.me/TommyTuckerSquirrel,2024-11-16 05:45:15,4105.9355,+34.66%
322,🦠,E5PV9rp17bNNBeoUfAq2SCKVa2UWi9D4n7cyJVcNpump,1225.7%,3495.3%,3495.3%,612,202.8K,217.9K,79.01,274,34s,24.78%,0%,-,,2024-11-16 05:45:15,201.4K,+1225.7%
323,Turbo Cat,8yTLoMcjQVMiauwbeem2tttnN3Ygc3i3cV1h83Afpump,137.2%,1884.5%,1884.5%,512,72K,121.4K,79.01,351,2min,21.14%,0%,-,,2024-11-16 05:45:15,70K,+136.2%
324,Chrystal,BgHqzJCeSREccnbHwfH5GvgxPTDaabYpvBhfeZRzpump,105.1%,3106.6%,3106.6%,504,73K,365.5K,141.97,558,12min,18.76%,0%,-,https://t.me/ChrystalRip,2024-11-16 05:45:15,187.3K,+105.1%
325,Banana,4QcNzfpUrEjHi6sPNqTDrPPSQYueADmQmr9wThjEpump,38.73%,4323.6%,4858.9%,502,162.5K,313.2K,130.84,463,14min,30.49%,0%,-,,2024-11-16 05:45:15,87.5K,+38.73%
326,🧪,6Y6SQZRAtd46imwnS6VcQ2Ygre8XbRAJogwi2snSpump,1413.2%,2719.4%,2719.4%,559,124.7K,177.1K,79.01,243,55s,20.12%,3.1%,-,,2024-11-16 05:45:15,165.4K,+1413.2%
327,ChromaKitty,65qnKVmuwQSPesqG5iQZT6wvzfMhdVPRtCzzHtLZpump,33.75%,179.1%,1671.4%,594,92.4K,109.7K,90.54,517,4min,21.99%,0%,-,,2024-11-16 05:45:15,27.7K,+33.75%
328,🧬,2TYTQWPRBsVH3oWmLwzguN6yfborhd9phsQ3wW8hpump,423.3%,1556.2%,1556.2%,578,84.9K,104.4K,79.01,318,17s,21.14%,0%,-,,2024-11-16 05:45:15,88.4K,+442.9%
329,Vitarna,8Nps6J8pDdKNjgvKHyihKEGUf7geYBjXV89pMd7Npump,3818.3%,3818.3%,3818.3%,533,383.8K,242.6K,79.01,154,48s,36.62%,0%,-,,2024-11-16 05:45:15,236.4K,+3818.3%
330,PG,9JViP9x1ErtDf6UQvrZgHHLTBp9hHqDuT6Qf7xEFpump,2383.6%,5424%,5424%,502,327.3K,353.2K,79.01,180,39s,35.79%,0%,-,,2024-11-16 05:45:15,339K,+2383.6%
331,Polygon Mascot,BiVYnDXP853rVC38r17jGH6WtcsC5znyyivB6mrKpump,79.49%,135%,147.2%,531,487.8K,2.8M,519.99,2332,1d,15.69%,0%,-,,2024-11-16 05:45:15,1.3,+79.49%
332,Web4 Doge AI,B7fGL25Yopvec2JYxFfsUJjdGXdjcMN6EyK4acZ5pump,1045.6%,1045.6%,1045.6%,516,324.3K,2.6M,379,298,4min,23.38%,0%,-,,2024-11-16 05:45:15,2.4,+1045.6%
333,Bitcoin DIY Designer Baby,Ghj3f8FiY66ML4kmZPYr9aiQ3qy35pKmGtua7Tb8pump,32.48%,151.2%,1609.3%,508,176.3K,112.8K,79.01,230,4min,29.81%,0%,-,,2024-11-16 05:45:15,27.7K,+32.48%
334,ferg,H3EY9q3rVxnUe56gF2YX6SJ5q8YAUbyNADyc2xPLpump,31.72%,-50.89%,592.2%,1659,99.1K,375.7K,176.58,4629,4h,17.64%,0%,-,https://t.me/tinyferg,2024-11-16 05:45:15,104.1K,+37.16%
335,Hasbulla's Chicken,78Lw55CHo3UKxznxuWotAkWrviEDhcFaMga9QxRtpump,1012.2%,1012.2%,1012.2%,526,211.2K,70.2K,79.01,222,1min,34.27%,0%,-,,2024-11-16 05:45:15,104K,+1646.8%
336,$ilence,C4KRyJUpZWMUKPRsmJcpnqAfzS8w3HiiF43r79apump,35.56%,1858.6%,1858.6%,606,547.1K,118.1K,79.01,297,4min,26.53%,0.82%,-,https://t.me/coinlaunchchannel,2024-11-16 05:45:15,31K,+35.56%
337,Arcas,C5sfVA6px1fqnj2kCC4ePUKcQG8F2cZuSGFBb1mPpump,1706.2%,1706.2%,1706.2%,527,375.8K,3.6M,379.14,311,4min,23.01%,0%,-,https://t.me/blockapescissorsportal,2024-11-16 05:45:15,3.5,+1792%
338,Vibe Cat,8tSeXYSXzFvaDX1nbWrEFFaFuPHuWqpzksKYxQPvpump,23.67%,-24.62%,49.33%,985,285K,6M,718.6,4737,23h,16.54%,0%,-,https://t.me/VibeCTO0x,2024-11-16 05:45:15,1.4,+30%
339,Biotech Revolution,9i8Uiko8jj8hWBvct3b8u5nGY6BMT8RTkdhv1YYZpump,768.1%,2688.3%,2688.3%,577,164.7K,172.2K,79.01,157,38s,24.35%,0%,-,,2024-11-16 05:45:15,206.1K,+1851%
340,AIExpert,9i4DajW6eaf7yG6HXKeSng8FugsNjfACJpRV7FaFpump,255.8%,255.8%,255.8%,522,125.9K,22.9K,79.01,150,46s,25.64%,0%,-,,2024-11-16 05:45:15,17.7K,+275%
341,Doge Pound,3HGDQD1gYuP3YcmPkb8bUeJN33mqBwaHXcH33Tggpump,36.29%,-5.88%,528.3%,550,90.2K,144.9K,94.61,769,1h,4.13%,0%,-,,2024-11-16 05:45:15,38.6K,+36.29%
342,Baby Pnut,5ep7o2pLpm8wn9XzVC7hjedUbaJmvPa3LdJ5TtmHjGpu,66.86%,4.26%,7246%,665,24.5K,164.4M,51.83,307,1h,21.4%,0% Add Liquidity,-,https://t.me/babypeanutcto,2024-11-16 05:45:15,65.9,+66.86%
343,PNUT,12wWJxintYKazjuVBo2WPGLhXEZCx11PPfEr744opump,631.1%,631.1%,631.1%,519,436K,1.4M,379.08,307,4min,23.07%,0%,-,,2024-11-16 05:45:15,1.2,+631.1%
344,Banana,4QcNzfpUrEjHi6sPNqTDrPPSQYueADmQmr9wThjEpump,45.04%,562.7%,4316.5%,660,237K,279K,148.08,1202,47min,23.59%,0%,-,,2024-11-16 05:45:15,86.6K,+45.04%
345,zerebros cat,8EGBJhK56onN2VzsWt36b8H9ux4xfvpUV8c3MCADpump,3002.5%,3002.5%,3002.5%,508,209.5K,192.9K,79.01,186,41s,32.85%,0%,-,,2024-11-16 05:45:15,186.7K,+3002.5%
346,Jewels Da Goat,EFY8GToe4HrmpYrRpfRUgNEPmfVnUbZrsUhd2mJQpump,35.47%,11.82%,4791.2%,3629,33.5K,309.2K,154.63,750,3h,22.68%,2.79%,-,https://t.me/forjewelsdagoat,2024-11-16 05:45:15,80.9K,+35.47%
347,How To Make Money,FMWRBWhr49k3JtPBhYT5mGXayvXJkpsuTaodzjTRpump,98.8%,1952%,2365.4%,505,67.8K,152.6K,79.01,332,3min,21.12%,0%,-,https://t.me/howtomakesol,2024-11-16 05:45:15,77.1K,+100.4%
348,STOLEN AI,FtRw64wKQFB1baq5oQ4JtWvdQyGNVwBL152fQDhFpump,2126.3%,7358.8%,7531.6%,573,336.1K,836.4K,53.56,377,14d,23.25%,0%,-,,2024-11-16 05:45:15,798.8K,+2126.3%
349,B.I.T.C.O.I.N,98hwcw8SAcXMaeEDAyYJahVzP21KCJwcyhsJtUKB864o,33.68%,560.6%,560.6%,561,15.5K,15.1K,11.53,137,13min,34.29%,0% Add Liquidity,-,https://t.me/BITCOIN_SOLEntry,2024-11-16 05:45:15,3812.7396,+33.68%
350,Chrystal,BgHqzJCeSREccnbHwfH5GvgxPTDaabYpvBhfeZRzpump,35.7%,1173.3%,9291.9%,522,113.2K,1.1M,270.94,1380,57min,17.5%,0%,-,https://t.me/ChrystalRip,2024-11-16 05:45:15,289.6K,+36.52%
351,elizatest,BGaXkAFtAM5KvGQ8QsLLKd4598jCDFPyMsWZaRXdbgPf,72.27%,627%,1797.5%,501,141.1K,114.1K,96.81,241,5min,27.66%,0%,-,,2024-11-16 05:45:15,47.9K,+72.27%
352,☣️,Gh459dpnnerhJKS6hauiWo5WfoyRXj8Q15m1ENeupump,1919.8%,1919.8%,1919.8%,505,151.7K,133.2K,79.01,105,31s,40.13%,9.07%,-,https://t.me/biohazardtoken,2024-11-16 05:45:15,126.6K,+1919.8%
353,Nameless,6QcEBe3XJRViUCoSiQ3SziXWv1dfybcwdrqAdHuopump,901.7%,3284.4%,3284.4%,539,361.2K,211K,79.01,103,2min,32.02%,3.46%,-,,2024-11-16 05:45:15,190K,+901.7%
354,45/47,A3SPUygYF9F84ADm6fGMCn9HME4RbaAP1Tp2rt3Tpump,3340.4%,3340.4%,3340.4%,530,321.9K,228.3K,79.01,215,49s,36.25%,0%,-,,2024-11-16 05:45:15,221.6K,+3340.4%
355,zepyachts,6B2H54M1GxBKwrq14sVQsErYRX5GsQhcsTzzNAEJUebq,332.7%,332.7%,332.7%,520,168.2K,29.6K,79.01,117,59s,22.75%,0%,-,,2024-11-16 05:45:15,22.8K,+332.7%
356,Hasbulla's Chicken,78Lw55CHo3UKxznxuWotAkWrviEDhcFaMga9QxRtpump,41.74%,6216.7%,6216.7%,531,115.7K,398.8K,192.62,1020,32min,19.84%,0%,-,,2024-11-16 05:45:15,114.1K,+40.56%
357,Jake Paul,98wBaE1heoq6iiHKuwzUdqQK1U72YPoe8BBka9hMpump,37.53%,99999%,99999%,501,184.6K,122.6M,222.1,396,9min,9.69%,0%,-,https://t.me/paulversustyson,2024-11-16 05:45:15,34.3,+40.65%
358,Monet,EBhJLsei9nyUkGkMaxQ6C37fr1L32xMT5ZDGhFahEeiE,41.41%,103.5%,878.5%,2493,5K,63.6K,67.11,480,1h,20.29%,0%,-,https://t.me/solanaismonet,2024-11-16 05:45:15,18.6K,+41.41%
359,DOGEPEPE,DD9rAcnFKPZB5sWV2JFqpZLnj7texEgvW9Bmg5P3pump,889.3%,889.3%,889.3%,514,269.3K,1.9M,381.07,372,4min,15.2%,0%,-,https://t.me/dogepepecommunity,2024-11-16 05:45:15,1.7,+872.6%
360,Pepe Paul,Aaunyyk9NdUD9Qr29LW6j139ANTciKietAXgvwqVSSZM,29.57%,31.86%,7031.5%,729,117K,270.3K,49.59,710,1h,48.58%,0% Add Liquidity,-,https://t.me/PepePaulPortal,2024-11-16 05:45:15,63K,+30.41%
361,Official Zerebro Religion,7gGsnL9WZZeKoZQrVvficwZTVLe3yayKdURYetnopump,140.1%,140.1%,140.1%,515,190.4K,15.1K,79.01,152,1min,27.49%,0%,-,,2024-11-16 05:45:15,8899.2965,+141.3%
362,spidey,4xXhQU2r1ESqYLWMQpavoTzuRhRR7bbySEs9Z3THpump,67.09%,165.3%,1931.7%,516,121K,130.1K,79.01,523,28min,22.88%,0%,-,https://t.me/spidey_solana,2024-11-16 05:45:15,51.1K,+64.2%
363,TRUMP PNUT,3WPoxse2SE9vkLjnPyvE6idC9qi9991ZX2FCX6oCpump,32.75%,7686.6%,7686.6%,534,137K,1M,259.08,3045,41min,9.65%,1%,-,https://t.me/tpnutsol,2024-11-16 05:45:15,250.7K,+32.75%
364,Scamcoin,GWho6DDhj8PE7RdXYR5iBpE2SQo6Z3gNTK9Bwqx6pump,1481.5%,1481.5%,1481.5%,778,192.7K,101.9K,79.01,217,10s,21.47%,0%,-,,2024-11-16 05:45:15,95.4K,+1481.5%
365,ClCl2M00N,9nFDq1BAH3KG6KhWK7YfJdPmvTWAM2YNNsVXrmn9pump,1111.2%,1111.2%,1111.2%,524,296.1K,2.7M,379.05,325,4min,23.4%,0%,-,https://t.me/cici2moonsol,2024-11-16 05:45:15,2.5,+1086.9%
366,PIRB,JBFWVkoBRtpD71Eu1N3bMX8r8UNuffArFfWwiyT2pump,1389%,1389%,1389%,513,353.2K,3M,379.15,354,4min,9.86%,0%,-,https://t.me/PIRB_ERC20,2024-11-16 05:45:15,2.7,+1371.2%
367,BITWIZARD,5tfBHuymWc67dRDEtCzaF9nmnzzwEKW9B8p1za6Apump,4362.6%,4362.6%,4362.6%,529,605.4K,282.7K,79.01,315,30s,33.93%,5%,-,,2024-11-16 05:45:15,276.4K,+4362.6%
368,PEPEGG,3YiWKtm5VFW8F7TqpaTn6H7MDToTnjsRfBy8gMSspump,133.1%,133.1%,133.1%,512,364.7K,449.3K,385.08,283,4min,22.91%,0%,-,,2024-11-16 05:45:15,252.4K,+130.9%
369,☣️,Gh459dpnnerhJKS6hauiWo5WfoyRXj8Q15m1ENeupump,36.15%,2864.6%,2864.6%,555,145.9K,195.6K,132.08,786,30min,18.04%,2.4% Buy More,-,https://t.me/biohazardtoken,2024-11-16 05:45:15,52.1K,+36.29%
370,elizatest,BGaXkAFtAM5KvGQ8QsLLKd4598jCDFPyMsWZaRXdbgPf,36.21%,1469.1%,2779.1%,520,108.3K,173.1K,115.96,602,38min,20.83%,0%,-,,2024-11-16 05:45:15,62.2K,+49.07%
371,🦠,E5PV9rp17bNNBeoUfAq2SCKVa2UWi9D4n7cyJVcNpump,42.36%,-16.21%,9660%,586,166.7K,591.5K,266.85,3268,1h,12.25%,0%,-,,2024-11-16 05:45:15,176K,+42.36%
372,SAMOI,FfYhzJ7j3rrs4m4i1wKy5Bz5aYW8mKEGq2rxChU3pump,81.58%,13.03%,-21.21%,514,285.2K,710.1K,215.96,2234,10h,16.14%,0.04%,-,,2024-11-16 05:45:15,319K,+81.58%
373,ferg,H3EY9q3rVxnUe56gF2YX6SJ5q8YAUbyNADyc2xPLpump,34%,16.92%,423.2%,623,18.3K,351.1K,176.4,4686,5h,17.46%,0%,-,https://t.me/tinyferg,2024-11-16 05:45:15,89.1K,+34%
374,STOLEN AI,FtRw64wKQFB1baq5oQ4JtWvdQyGNVwBL152fQDhFpump,31.93%,4241.8%,7136.7%,563,286.2K,793.1K,225.63,1036,14d,20.88%,0%,-,,2024-11-16 05:45:15,191.9K,+31.93%
375,gamma-aminobutyric acid,AHHjLwTFhBzNV5mpjKBJbhVfmNyTTahmjSyQUJY2pump,847.4%,847.4%,847.4%,523,171.1K,59.2K,79.01,172,58s,31.7%,0%,-,,2024-11-16 05:45:15,52.9K,+847.4%
376,BITCOIN WIZARD,5kUezLmhrLChRxD7N11vZoLDk1B7Te634uPExw9pump,35.75%,2024.2%,2024.2%,530,126.4K,134K,91.41,383,5min,20.82%,4.74%,-,,2024-11-16 05:45:15,35.3K,+35.75%
377,Lysergic Acid Diethylamide,D4zwqvpnrUnk3nqq4anBVrJ7vF8qTLjo21aSBkuapump,1288.6%,1288.6%,1288.6%,508,115.1K,86.9K,79.01,269,2min,27.65%,0%,-,,2024-11-16 05:45:15,80.6K,+1288.6%
378,Barong,6UtX8NsdgvzZSWBe78htkFJiGQQJUYgRvT3RAbBheFh9,322.2%,1509.4%,1724.3%,568,221.8K,294.6K,67.71,522,14d,21.15%,0%,-,https://t.me/solbarong,2024-11-16 05:45:15,216.6K,+310.4%
379,ARISE,93uP3vdMQX3WDgBAMfrUbkV2kUkn475wQZxpxzpzpump,171.3%,1146.6%,1146.6%,722,78.8K,78.5K,79.01,260,14s,25.01%,4.37% Buy More,-,,2024-11-16 05:45:15,53.5K,+184%
380,HILDA,GaSL7BEYwRQQwdRmbn7LrUMJh8wLU3BjMKWxLNgbpump,31.71%,1657%,1657%,512,111.8K,111.5K,85.8,292,5min,26.9%,0%,-,,2024-11-16 05:45:15,26.1K,+31.21%
381,Crocin,BSX9xo4jNBS6KFdRnnU7VszSFFdMNzpBQQi1UF7dpump,897.4%,897.4%,897.4%,528,303K,62.3K,79.01,180,1min,51.98%,3.46%,-,https://t.me/pump_science,2024-11-16 05:45:15,55.8K,+892.6%
382,Peanut the Doge,9jHQbJGfurF7mXfiyMsztS85agCQ3SsSxHpxofz8pump,646.6%,646.6%,646.6%,515,349K,1.4M,418.57,301,5min,22.87%,0%,-,https://t.me/pnutthedoge,2024-11-16 05:45:15,1.2,+646.6%
383,SOLANA,4iHCXMrNWhhWbz8oJou8SoAu4PpEq4M54ijDd59Fpump,218.5%,1234%,1234%,735,132.5K,86K,79.01,298,4s,20.71%,0%,-,,2024-11-16 05:45:15,59K,+218.5%
384,MAC,FWJtfFBFsa5GWec6npd6h8WbMcfZZ6MaZT6UtQktpump,39.13%,427.3%,427.3%,951,152.2K,122.4K,81.73,418,14min,5.92%,0%,-,,2024-11-16 05:45:15,34.4K,+39.13%
385,CHINU,3R8nStsJGCdJFzVGBQvt1jwGeHb4ruNcwBjBzejBpump,331.3%,331.3%,331.3%,504,326.9K,858.1K,379.14,333,4min,22.81%,0%,-,https://t.me/chinusol,2024-11-16 05:45:15,659.1K,+331.3%
386,SLERF MASCOT,4KLFx4JEK9xZsFw77SopfkJiUnwWsY8e7H3pj2ygpump,719.5%,719.5%,719.5%,508,159.6K,54.6K,79.01,142,40s,21.59%,0%,-,,2024-11-16 05:45:15,47.9K,+719.5%
387,Metformin,GYiJ1DZBwxxD2Q2BVbLzVTUvQnYS9HVaBw9NMpF8pump,50.45%,746%,727.2%,561,294K,68K,79.01,249,2min,22.41%,0%,-,,2024-11-16 05:45:15,22.8K,+50.45%
388,Inversebrah AI,EnnQc7f6KVpCeu5fay5rMNdnFeQ6e65vokax23W7NhGV,246.8%,1685.6%,1685.6%,525,168K,110.7K,79.01,275,2min,27.6%,2.5%,-,,2024-11-16 05:45:15,78.7K,+246.8%
389,meme world order,Bi1EwwAYYNETqsodix5ULy57R1vZC9B4kCNa6w6SRCML,3908.5%,3908.5%,3908.5%,553,281.6K,267.1K,79.01,248,1min,33.88%,0%,-,,2024-11-16 05:45:15,260.4K,+3908.5%
390,Creamy,FhBYy6dr5gYJXGabsBqKoqNa1jLLjz23uynWgUg5pump,43.52%,109.3%,200.9%,502,80.6K,106.7K,79.01,256,2min,26.52%,2.84%,-,https://t.me/WekaSolana,2024-11-16 05:45:15,32.4K,+43.52%
391,Crypti,BTgDeRm7fkLBhEzDuJBAR14NTe971Ff5MVRhYBNGpump,2684.6%,2684.6%,2684.6%,631,208.7K,174.1K,79.01,286,51s,28.49%,3.46%,-,,2024-11-16 05:45:15,167.8K,+2684.6%
392,GLP-1,741t2jpsH4SsG64wTdKYyNMDw8Qd5sxJB6H9t8HSpump,30.52%,1813.6%,4189.2%,839,168.2K,265.5K,175.36,2647,44min,21.52%,0%,-,https://t.me/pump_science,2024-11-16 05:45:15,64.8K,+31.86%
393,Chrystal,BgHqzJCeSREccnbHwfH5GvgxPTDaabYpvBhfeZRzpump,78.31%,-64.48%,2994%,577,127.5K,352.7K,151.95,1617,2h,17.23%,0%,-,https://t.me/ChrystalRip,2024-11-16 05:45:15,154.9K,+78.31%
394,ferg,H3EY9q3rVxnUe56gF2YX6SJ5q8YAUbyNADyc2xPLpump,49.45%,154.8%,61.85%,988,55.4K,778.7K,251.12,4795,6h,17.46%,0%,-,https://t.me/tinyferg,2024-11-16 05:45:15,257.6K,+49.45%
395,Alex Becker's Dog,3N2fDQiPHhFH5dfkdk7zpQVSjWwqNyiUNPuWAm7qpump,127.7%,127.7%,127.7%,513,137.5K,14.7K,79.01,129,1min,29.59%,0%,-,,2024-11-16 05:45:15,8258.8941,+127.7%
396,Barong,6UtX8NsdgvzZSWBe78htkFJiGQQJUYgRvT3RAbBheFh9,35.24%,2020.7%,4182.5%,501,122.1K,691.5K,273.07,1603,14d,15.19%,0%,-,https://t.me/barong_cto,2024-11-16 05:45:15,180.2K,+35.24%
397,Lerler Pigeon,5SXiBBzjgKn6Gh27vZBdn1pcZNafUCiPhc9s8MNWAimr,30.88%,14.63%,16.2%,544,317.9K,6.3M,940.18,13889,1d,2.12%,0% Add Liquidity,-,https://t.me/LerlerPigeon,2024-11-16 05:45:15,1.5,+30.6%
398,Crypti,4mzMuXTAjg8tH9MqXqL4h88CTGj5q9KCcq2vCG9Xpump,1170.8%,7090.7%,7090.7%,511,305.8K,450.6K,79.01,89,52s,35.78%,3.46%,-,,2024-11-16 05:45:15,415.2K,+1170.8%
399,4-(2-Aminoethyl,5X742twtV5sf8ZnSWSZ3WhxHgR9wmVeQmvzpnK7Gpump,195.7%,1729.2%,1729.2%,503,160.2K,113.2K,79.01,309,1min,19.53%,0%,-,,2024-11-16 05:45:15,74.9K,+195.7%
400,Science Finance,5UpMDmSLiafvuaR81rJxg1GUSvfdSQRidc3ikiGxpump,175.7%,1927.3%,3178.4%,518,124.5K,203.3K,79.01,316,3min,25.79%,1.16% Buy More,-,,2024-11-16 05:45:15,116.4K,+160.4%
401,ENKI Meme,CcTAHMaC8qMNN1hoZfRuy86ZkJXnEbc5RuPCsE8Qpump,604.6%,604.6%,604.6%,511,318.6K,1.4M,379.3,320,4min,19.74%,0%,-,https://t.me/EnkiMeme,2024-11-16 05:45:15,1.3,+634.5%
402,PhDegens,8qxWfA4twPEDuztDfYhXsaTWgwXjpBnE6tgnHU7Xpump,76.68%,2470%,2772.9%,526,150.6K,176.1K,92.99,293,6min,23.67%,0.09%,-,,2024-11-16 05:45:15,76.4K,+76.68%
403,BABZ,GrYLoZYFg3XC7aECcBTfLMSRJxsf66Qk1VPMreqSpump,108.8%,907.1%,907.1%,513,88.4K,63.1K,79.01,245,1min,30.52%,0%,-,,2024-11-16 05:45:15,32.9K,+108.8%
404,Testosterone | C19H28O2,3k9KhPWADvB1DjDdWdxEj98WNQb9iHhWhFQk1ssDpump,442.1%,1243.8%,1243.8%,511,134K,85.5K,79.01,159,1min,27.07%,0%,-,,2024-11-16 05:45:15,69.7K,+442.1%
405,Hinata,E33yzxwYwXLWXdF2avphET4j58H1XD7jBr2B1Fegpump,154.8%,445.5%,2326.9%,522,128.8K,152.1K,79.01,384,2min,22.66%,0%,-,,2024-11-16 05:45:15,80.4K,+134.8%
406,HILDA,GaSL7BEYwRQQwdRmbn7LrUMJh8wLU3BjMKWxLNgbpump,63.17%,3992%,3992%,562,61.2K,259.8K,137.24,627,51min,22.83%,0%,-,https://t.me/HildaCto,2024-11-16 05:45:15,100.6K,+63.17%
407,Spirit of P'Nut,4EAqLQVNa5stiQaUtJzqQbNMNezjqVV4esWZgDdHpump,1974.7%,1974.7%,1974.7%,510,151.5K,129.5K,79.01,232,3min,42.24%,3.46%,-,https://t.me/spnutsol,2024-11-16 05:45:15,123.3K,+1974.7%
408,HARP AI Agent,26JsRvy1Zeuk99Et7PV3qxGtjLhYUK7FRPghHNJppump,471%,471%,471%,534,107.5K,34.6K,79.01,217,29s,33.24%,0.36%,-,https://t.me/HAAARRPP,2024-11-16 05:45:15,27K,+445.6%
409,Gort,mkYb2mmuEov1dPDYLgwTrqruThqrNgkmmt32nZXpump,978.9%,978.9%,978.9%,551,199.7K,68.5K,79.01,232,51s,29.36%,0%,-,,2024-11-16 05:45:15,76K,+1198.3%
410,Hasbulla's Monkey,5FLziC58d8fLFnPqitjbQLjsdf3hzkvugtkw7BPZpump,709.4%,2270.6%,2270.6%,539,149.4K,162.2K,79.01,211,1min,38.28%,0%,-,,2024-11-16 05:45:15,154K,+768%
411,zuo,7DY9fEwtNLxQfc3SEUQwWvUou7fVWk8mRwZazXSgpump,35.43%,39.98%,33.18%,1067,5.5K,163.6K,148.08,919,17d,28.65%,0%,-,https://t.me/Zuoportal,2024-11-16 05:45:15,42.8K,+35.43%
412,45/47,A3SPUygYF9F84ADm6fGMCn9HME4RbaAP1Tp2rt3Tpump,44.36%,34.47%,4284.6%,510,247.6K,290.9K,138.8,794,1h,21.17%,0%,-,,2024-11-16 05:45:15,89.4K,+44.36%
413,Eastern Gray Squirrel,FUkZMiVRrdfg2hHt2xcDoHwk6zgfMmNRbjD4k4y9pump,59.9%,1926.4%,1841.8%,522,241.8K,230.3K,139.67,718,2d,27.05%,0%,-,https://t.me/Easternsquirrel,2024-11-16 05:45:15,77.5K,+50.67%
414,PhosphorusNitrogenUraniumTritium,84AdRkFZpP45SFrSopDJaroao1QG2vKju8ruTU6zpump,265.3%,1234.9%,1234.9%,503,61.4K,81.6K,79.01,153,4s,29.61%,1.13%,-,,2024-11-16 05:45:15,59.2K,+265.3%
415,BOP,GL4KsN5rDYDZKbQF6nzPn2f1GJKHuPsZp3dvSSJNpump,51.02%,499.9%,499.9%,528,279.9K,1.1M,278.33,458,12min,10.56%,0%,-,https://t.me/boptoken,2024-11-16 05:45:15,366.9K,+49.33%
416,Pepe Paul,Aaunyyk9NdUD9Qr29LW6j139ANTciKietAXgvwqVSSZM,33.09%,20.07%,8804.3%,778,62.7K,337.5K,66.66,950,3h,33.41%,0% Add Liquidity,-,https://t.me/PepePaulPortal,2024-11-16 05:45:15,83.9K,+33.09%
417,4-(2-Aminoethyl,5X742twtV5sf8ZnSWSZ3WhxHgR9wmVeQmvzpnK7Gpump,118.5%,5063.9%,5063.9%,522,131.2K,319.6K,126.58,934,31min,20.21%,0%,-,,2024-11-16 05:45:15,162.6K,+111.1%
418,Trump Shuffle,DueNdyyx5a1ZMeaZr5kSSK3BjM5ADnDmhnD8ya4R8pGE,31.27%,895.8%,895.8%,3877,17.4K,216.8K,125.83,328,45min,12.37%,1.78%,-,https://t.me/TrumpShuffle,2024-11-16 05:45:15,51.9K,+31.5%
419,LIQUIDITY POOL,DPgYSEECreJTG9dTei6tqhryCkf9f23cibTcNNtfpump,1938.5%,1938.5%,1938.5%,527,534.6K,472.5K,79.01,218,2min,42.91%,0%,-,"https://t.me/+SVSJXRLt6hRkMmI0, https://t.me/+SVSJXRLt6hRkMmI0",2024-11-16 05:45:15,449.4K,+1938.5%
420,Hawk Tuah,qCf2agewVp1LCeva5zwxsGxCqmN1cpzVLXxHHdUCayB,30.61%,-37.36%,-54.07%,587,404.1K,7.7M,819.05,16858,10h,22.7%,0% Add Liquidity,-,https://t.me/HAWKTUAH_Portal_Official,2024-11-16 05:45:15,1.8,+30.61%
421,NUTZ,4jZamcCncuA4KCCFkSqoiZaT7upHHZLoFqSrYgDHpump,99999%,99999%,99999%,526,267.9K,208.2M,275.4,362,4min,9.81%,0%,-,https://t.me/nutz_cto,2024-11-16 05:45:15,208.1,
422,todd,CK7UwtyYTo4CmBohCF9RhF6mCNDxnLMcZsCqouP9pump,31.95%,-16.36%,-4.55%,520,91.7K,2.4M,745.6,4225,39d,17.18%,0%,-,https://t.me/+TzU39hoi9mpmOGI1,2024-11-16 05:45:15,592.6K,+31.95%
423,PALITO,FbGLH5e3maPgTFAqEEp3sR5jx3TuYMUiERbWdX2Gpump,2210.8%,2210.8%,2210.8%,557,162.5K,148.9K,79.01,103,38s,27.63%,0%,-,,2024-11-16 05:45:15,127.6K,+1980.5%
424,Hasbullas Bird,8CAKd47Fr7hLd9wHHhtGcnRbQjZ4GDELyZHhqdUcpump,104.9%,1212.5%,1212.5%,520,72.1K,82K,79.01,428,1min,15.79%,0%,-,,2024-11-16 05:45:15,49.6K,+124.4%
425,SPARK by MarketMindAI,66dZuw9bQtReAc8yYjm2yGSP8fyRFB57KvJwfF6Vpump,1119.1%,1119.1%,1119.1%,542,223.1K,78.6K,79.01,226,1min,32.9%,6.71%,-,,2024-11-16 05:45:15,64.4K,+998%
426,Necronomicon,2ZY1Bh25YrXYmAX8HCytkEif6tymJcz11hbqJ5VKpump,896%,896%,896%,506,171.1K,61.2K,79.01,161,1min,30.63%,1.76%,-,,2024-11-16 05:45:15,51.6K,+839.3%
427,HILDA,GaSL7BEYwRQQwdRmbn7LrUMJh8wLU3BjMKWxLNgbpump,36.57%,63.86%,4360%,3839,45.7K,283.1K,131.43,965,1h,17.85%,0%,-,https://t.me/HildaCto,2024-11-16 05:45:15,75.8K,+36.57%
