row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
333,Adam Biesk,3pjLpepKBDcR6o7Z3y2Aqbk7oDiaqtmMoJxqvmPQpump,254.6%,254.6%,254.6%,113,24.7K,24.8K,25.66,71,1min,28.54%,0%,-,,2024-11-20 01:45:37,17.9K,+255%
334,edge,cbgbAryxoXaJusWosmwVvftEPZYd2zYVHD4a1TMpump,643.1%,643.1%,643.1%,110,13.2K,50.4K,49.78,43,1min,34.03%,3.46%,-,https://t.me/edgingggg,2024-11-20 01:45:37,42.8K,+631.6%
335,just a chill raccoon,CWRG5KYgV59ksh98QTpZ9TioMi2oWcqBRspxmQ1wGmiB,689.8%,689.8%,689.8%,104,14K,54.1K,55.31,49,2min,44.73%,0%,-,,2024-11-20 01:45:37,46.7K,+682%
336,Alexa Biesk,5EqpxH5txmiYivjeQUNmLmQKy5udBLWJwSburKoQpump,452.3%,452.3%,452.3%,118,36.2K,38.6K,25.24,69,1min,38.51%,0%,-,,2024-11-20 01:45:37,27.7K,+396.5%
337,just a chill raccoon,5mUnQJBUN2tcU6yGgfdtbDnKUJmNYh8hJaqXVi7qpump,298.6%,298.6%,298.6%,177,29K,27K,14.81,24,4min,36.84%,0%,-,,2024-11-20 01:45:37,15.6K,+230.6%
338,Alexa Biesk,WWYS1gL7WhYRbS9KwYeFmpBEfBX6baH11NSSvDGpump,28.35%,28.35%,28.35%,143,40.7K,13.4K,32.15,35,1min,33.92%,0%,-,,2024-11-20 01:45:37,27.6K,+263.9%
339,GenZ Quont,CSKGD3t2h8x9i7pKhp5AM6ftVjRz8ASHCgBo4r1Mpump,478.2%,478.2%,478.2%,141,45.6K,39.1K,29.12,55,1min,42.63%,0%,-,,2024-11-20 01:45:37,29.8K,+440.1%
340,Stacy Biesk,6YGvvUvGHaQLHBGdtYvcDj7F7j2kNhRRyJS4BZJVpump,234.9%,234.9%,234.9%,148,31.3K,21.9K,20.06,49,2min,35.08%,0%,-,,2024-11-20 01:45:37,14.4K,+219.4%
341,QUANTS MOM,6YZM5CfaCxm6NGYstEGjtpHeA31m97mGvtfjVhGDpump,598.1%,598.1%,598.1%,110,30.6K,48.5K,49.91,71,59s,42.41%,0%,-,,2024-11-20 01:45:37,33.9K,+488.2%
342,Quant Family,9Mg1GWvzgxWo2rLcjXYqU49tJLMJBcTGr3sjvxgWpump,227.2%,227.2%,227.2%,120,28.2K,24.2K,17.42,70,1min,31.73%,0%,-,,2024-11-20 01:45:37,15K,+202.8%
343,Alexa Biesk,wLDeyxHs6mcxr3CYgy9BgFd97qK1qJxJa4xXvS6pump,218.4%,218.4%,218.4%,136,40.7K,34.7K,30.78,73,2min,20.51%,0%,-,,2024-11-20 01:45:37,21.9K,+201%
344,SBF,FyrEZs4NSfqQdYG4k5v8iNNfH1XyfdSeEDpCVQXfpump,487%,487%,487%,102,11.3K,39.1K,43.19,64,3min,46.37%,1.78% Buy More,-,,2024-11-20 01:45:37,32.4K,+486.3%
345,Quant Z Real Name,3qjXbsJhMbG3kYE3tH5tnGtQ4warWpVUsp7NAjzCpump,511.3%,511.3%,511.3%,111,21.2K,41.5K,41.65,55,3min,46.96%,6.93% Buy More,-,,2024-11-20 01:45:37,30.1K,+442.9%
346,Gez Z Quant Real Name,8KrKxNbzhDkPZT2GFMkprkRuasBNvTWuwsd4bRsDpump,957.9%,957.9%,957.9%,134,50.1K,73.9K,56.31,57,1min,53.45%,6.71%,-,,2024-11-20 01:45:37,63.7K,+911.6%
347,QUANTS DOG,S3TwhjUD1epM7qXYyWaa6LbMu6biV3SMWRMsz8dpump,299.7%,299.7%,299.7%,123,40K,27K,24.77,49,1min,35.02%,0%,-,,2024-11-20 01:45:37,13.7K,+203.2%
348,SARA BERGER,NGBgToQ6ZKjei9WaiuSGuhLQakmyWyAC6piYumeUgcS,693.1%,693.1%,693.1%,108,14K,54.2K,51.95,42,2min,44.73%,0%,-,,2024-11-20 01:45:37,47.6K,+697.8%
349,Asian Quant,HKA1e58xxQnATouqd3pRfdyMG2Nyz4jWwCirZwaEpump,382.3%,382.3%,382.3%,150,35.2K,32.1K,39.62,99,1min,26.72%,0%,-,,2024-11-20 01:45:37,30.5K,+458.8%
350,SARA BERGER,C3CxUpJgUPJb36BRP5Hj4RaMZigk7SSc7GoRtCF8efnW,792.9%,792.9%,792.9%,110,16K,60.9K,59.98,53,2min,44.73%,0%,-,,2024-11-20 01:45:37,53.7K,+786.3%
351,PINGUTICS GENETICS,74gvvzaxEgtLPJ5vwnQB8KqscfD5rwDwQAFE2ZzCpump,536.7%,536.7%,536.7%,131,31.2K,42.1K,44.98,67,1min,39.17%,1.06%,-,https://t.me/DrPinguAI,2024-11-20 01:45:37,31.2K,+472.2%
352,The Cabal,33T8zxy51eS2skdPrZpvtm8RYpDhMwuMqnXRDYHNpump,906.3%,906.3%,906.3%,131,35.9K,69K,59.27,96,1min,50.52%,0%,-,,2024-11-20 01:45:37,60.6K,+882.6%
353,QUANT'S BAD SISTER,BkERtaPn4SGoB1zo64H97pkR5S8qEX4GJ61CLY1Epump,222.7%,222.7%,222.7%,144,36.5K,22K,16.62,54,2min,27.12%,2.07% Sell Part,-,,2024-11-20 01:45:37,16K,+233.6%
354,Alexa Biesk,5EqpxH5txmiYivjeQUNmLmQKy5udBLWJwSburKoQpump,296.3%,650.8%,650.8%,163,17.2K,52.5K,37.81,117,14min,26.52%,0%,-,,2024-11-20 01:45:37,35.3K,+266.2%
355,Kill my self,BawBfrgomXMwdq9XLYns1SuW6WH8pjigvihmavoupump,261.3%,261.3%,261.3%,121,23.5K,24K,31.04,85,1min,25.1%,1.76%,-,,2024-11-20 01:45:37,20.6K,+309.8%
356,The Cabal,7t45c5EP5jhifDrFB73rPBmSwEvw9VZ6ebR9GYtJpump,663.6%,663.6%,663.6%,140,27.8K,53.3K,18.29,87,1min,35.28%,0%,-,,2024-11-20 01:45:37,27.8K,+398%
357,Quant Family,9Mg1GWvzgxWo2rLcjXYqU49tJLMJBcTGr3sjvxgWpump,181.4%,625%,625%,325,46.3K,53.7K,58.84,216,9min,19.81%,0%,-,,2024-11-20 01:45:37,41.9K,+264.8%
358,Baby Gen Z Quant,8pvmXreNmHSbo6SMSrYVA9Vwh7GgTYALMWAxQa3Wpump,300.9%,347.4%,347.4%,110,16.9K,31.2K,32.12,32,7min,30.93%,0%,-,,2024-11-20 01:45:37,22.6K,+303.6%
359,CostcoGirls,4s1d1a1igqKcdHeckzMqkHaJ2isLjgH7bsvs1oebDJvW,743.6%,743.6%,743.6%,107,15K,57.6K,56.62,46,2min,44.73%,0%,-,,2024-11-20 01:45:37,49K,+717.4%
360,Griffin Biesk Quant Z,BNy4SQjXsrNXCjLePmhzYrXeBWrsPgtCpb1wVxi8pump,224.1%,224.1%,224.1%,116,45.8K,38.9K,32.79,45,4min,25.86%,0%,-,,2024-11-20 01:45:37,26.9K,+224.1%
361,Offical Quant griffinbiesk,J5VZ6fLei37xrzbHtAePLVKEBAyEv5rvG2QnYP5Fpump,264.3%,266.3%,266.3%,113,25.3K,26.4K,23.18,43,6min,29.96%,0%,-,,2024-11-20 01:45:37,19.1K,+264.3%
362,QUANT SISTER,7WFmA26oCsZYT7WG2HnEaiFT6hHwz4Thc13yvvFrtB8Q,761.6%,761.6%,761.6%,118,16.5K,58.9K,54.13,52,2min,44.73%,0%,-,,2024-11-20 01:45:37,50.3K,+736.1%
363,QUANTS DOG,CXsPvyvipB313jCY6Ej74mntMhtGij3ToFPWw6nvpump,235.9%,235.9%,235.9%,141,27.4K,22.8K,22.27,91,2min,20.78%,0%,-,,2024-11-20 01:45:37,13.7K,+202.4%
364,CostcoGirls,DWeBjUspXjrFd7mpz68LFLqhXniGVjT9khECtwLLpump,335.4%,335.4%,335.4%,115,28.4K,28.6K,30.31,69,1min,28.91%,0%,-,,2024-11-20 01:45:37,19.9K,+302.7%
365,Quantie,5LY7CfgXn34JECJhux4uW3JqDcaaF4tfhqbWbDuTpump,224.3%,224.3%,224.3%,131,23.6K,22.7K,21.19,60,3min,27.81%,0%,-,,2024-11-20 01:45:37,15K,+214.3%
366,Quant Sister,DR7EbrPC3vsA2THZ8UvjpHQV7264rZQQowuVBRYapump,236.6%,298.9%,298.9%,139,19.6K,27.4K,23.51,98,6min,21.71%,0%,-,,2024-11-20 01:45:37,20.7K,+243.3%
367,SBF,8bLd4f4wbDKj6XzXivSmEWErXxahZtRK2DMGQA4Vk2wr,438%,438%,438%,119,10.5K,37.2K,26.34,46,4min,49.92%,0.06%,-,,2024-11-20 01:45:37,30.3K,+438%
368,Just Chill Everyone,95LGyGJY9JiwT2vDq79spPdSRv77FawogWcxto2Npump,203%,203%,203%,191,22.8K,21.9K,21.19,65,2min,29.18%,0%,-,https://t.me/JustChillEveryone,2024-11-20 01:45:37,14.5K,+201.1%
369,Quants second dog,H4Wh9BEcAExPUvRnwbz8vk5K4tyCy6DjnHzjpLWV2EyU,808.4%,808.4%,808.4%,109,15.2K,62.1K,58.41,49,2min,44.73%,0%,-,,2024-11-20 01:45:37,51.9K,+758.5%
370,Just Chill Everyone,2arrcT2UEHGWyxCXtxQHkcGEv4ZLSqSVbDUcPqQDqyoP,807.6%,807.6%,807.6%,105,16.6K,62.1K,55.36,53,2min,44.73%,0%,-,https://t.me/JustChillEveryone,2024-11-20 01:45:37,54.7K,+799.9%
371,SolarnaSystem,ENF1KkqJtac7tvm1kxy6QiX6LmrBVYT6VJtZrYX7pump,262.2%,262.2%,262.2%,115,22K,24.6K,26.62,70,1min,28.58%,0%,-,,2024-11-20 01:45:37,17.6K,+259.8%
372,quantwifhat,5g5WQh8q8p9e34dzVZ7EYXZYUkg661zB41koCDi7pump,173.1%,173.1%,173.1%,119,28.5K,18.5K,23.1,37,1min,36.42%,0%,-,,2024-11-20 01:45:37,17.3K,+254.6%
373,Edgar,2uoC8i1RcxmxU6RvZjXHH3QVCQp9f6CW1EU3mQ99pump,199.9%,199.9%,199.9%,141,20.5K,19.8K,20.73,86,1min,27.11%,0.89%,-,,2024-11-20 01:45:37,13.5K,+203.6%
374,quants moms boobs,3KefGgznWcXPbgpVxmRNxwVfjmavmTs2bd9RR8Dkpump,147.6%,147.6%,147.6%,166,20.2K,16.5K,20.95,23,4min,28.55%,0%,-,,2024-11-20 01:45:37,13.4K,+201.8%
375,Quant's dog real name,9CyPoWL4thnxUcsXd1Rk1yVXDpopgU5ZjvwL1yoHpump,325.5%,325.5%,325.5%,104,23.6K,28.9K,30.59,48,3min,30.6%,0%,-,,2024-11-20 01:45:37,19.8K,+290.6%
376,quantwifhat,AbamaHKsUuQF12NThAdnrYyF2Jqmk7XdYwGKVAewjbCR,860.4%,860.4%,860.4%,110,15.4K,65.7K,54.42,57,2min,44.73%,0%,-,,2024-11-20 01:45:37,55.1K,+805.7%
377,Millennial Quant,BGKtNJvJM7aJTBU1owGbBYNDcRie5b8tHPTnoGjapump,230.3%,230.3%,230.3%,111,13.8K,22K,20.06,73,2min,26.52%,1.76%,-,,2024-11-20 01:45:37,13.5K,+203%
378,Quant Moms Phone Number,8goeiM4zkJy2QuYWq7W6fD3vhek4CGzMYUgkb9hKCZHy,697%,697%,697%,123,14.7K,54.6K,52.88,62,2min,44.73%,0%,-,,2024-11-20 01:45:37,44K,+642%
379,quantwifhat,6J2UU3FLrhdPevE25Ck2PFDaXh9ctFGa8LtAawempump,318.6%,318.6%,318.6%,108,44.7K,42.6K,53.31,60,2min,25.51%,0%,-,,2024-11-20 01:45:37,32.7K,+321.5%
380,Quant's real name on X,KQZvsV63ZZyePxf14R5ibPbBeYZcydbc8mQ3fG8pump,236.9%,448.3%,448.3%,133,16.2K,39.6K,32.72,69,10min,29.38%,0%,-,,2024-11-20 01:45:37,26.7K,+227.4%
381,Quants Moms Phone #,9ZZwRytBizhYHRD4LifMV4W2SdrPSMZQ4BHjoZyKpump,355.7%,355.7%,355.7%,142,29.6K,30.8K,25.44,74,1min,33.03%,0.73% Buy More,-,,2024-11-20 01:45:37,17.1K,+252.8%
382,Just a rug guy,Fk6iLaLMS4hDx3kcaP93m4To6rGtmpiRTGNSmV7cpump,311%,529.9%,529.9%,122,20K,55K,53.9,56,6min,28.88%,0%,-,https://t.me/Just_a_rug_guy,2024-11-20 01:45:37,35.3K,+218%
383,COSTCO GIRLS,JANCJjnUBngDAMAgypNxuUsqLwVxy9c4jF7tdhhpump,279.3%,279.3%,279.3%,146,35.6K,25.9K,17.42,64,1min,33.43%,4.13%,-,,2024-11-20 01:45:37,13.7K,+200.8%
384,QUANT AI,9TCYAdEkb5ndSiWtbrzHWCNMWh921TeXZPnkUg6Dpump,241.5%,241.5%,241.5%,102,24.4K,22.7K,30.15,45,1min,30.4%,1.41%,-,"https://t.me/quantaiportal, https://t.me/quantaiportal",2024-11-20 01:45:37,16.1K,+241.5%
385,pumpfun dawg,2FXxdJyVUFPgqFZcYSwZwrW4FjCQ8LQNMEqsqCDopump,269.9%,269.9%,269.9%,113,8.8K,25.1K,14.09,52,1min,31.45%,3.46%,-,,2024-11-20 01:45:37,14.4K,+212.4%
386,COSTCO GIRLS,3Tg2FZY8DckEtTC9oXCBCe3TP1SxbWuQNUTjRn6ddoeR,731.2%,731.2%,731.2%,111,14.7K,57K,54.9,45,2min,44.73%,0%,-,,2024-11-20 01:45:37,49K,+715%
387,SolarnaSystem,A7q5WaJ8gph5p2eZnmFLaBU8rF1nvLpXjCproYiUpump,312%,312%,312%,104,17.8K,28K,18.45,52,4min,30.3%,0%,-,,2024-11-20 01:45:37,18.9K,+278.9%
388,Quant wif hat,577PSBxxc8CtUJ2JeLy333gXDZhU9G3NpMu9fz3epump,269.5%,269.5%,269.5%,120,26.8K,24.7K,15.22,51,1min,29.08%,0%,-,,2024-11-20 01:45:37,16.2K,+243.2%
389,UFO,4xUZLUg9foJrTibEbcgGZ8nFCBTSwcEdQzHvBYEgpump,555.6%,555.6%,555.6%,109,27.4K,46K,21.41,70,1min,40.31%,0%,-,,2024-11-20 01:45:37,32.7K,+466.2%
390,ELON NEWS NETWORK,4RAACwsUdp3Fop5bAGG2Tspb7AZfNeqbqdtEtDkRpump,376.6%,376.6%,376.6%,171,49.2K,32.4K,33.52,76,1min,41.15%,3.46%,-,,2024-11-20 01:45:37,16.8K,+247.5%
391,Meow Engine,9dpmPuE6GTg9Vi2XvcztocDMBjD4Zfv9DrV2cwoepump,256.8%,256.8%,256.8%,120,20.7K,24.3K,25.49,60,1min,33.7%,0%,-,,2024-11-20 01:45:37,16.5K,+242.8%
392,Quant mascot,2ZGcxFSFPKdJK6oDoJbmYB9UWNQ6D28nhEYmp36tpump,470.9%,470.9%,470.9%,108,48.4K,67K,61.84,89,2min,21.5%,0%,-,,2024-11-20 01:45:37,54.3K,+462.5%
393,Just a chill bitch,Bfjrdx31Kp7g2bM4h99Bm3L1EEBGAYpiQfz8zQRypump,188.3%,188.3%,188.3%,114,11.7K,19.4K,11.69,77,3min,21.99%,0%,-,,2024-11-20 01:45:37,14.5K,+214.5%
394,RATIOED,XWCxDa58W5dxqmm8MwKnYgUWopU1v65zfBDdB6Mpump,434.7%,434.7%,434.7%,118,29.7K,37.5K,20.29,76,1min,30.45%,0%,-,,2024-11-20 01:45:37,21.3K,+304%
395,Quant mascot,BGdURkxZMKdJUp8y15HX2R3TT2NrmbEdPHgShhH8bqMd,838.6%,838.6%,838.6%,114,16.4K,64.4K,60.23,46,2min,44.73%,0%,-,,2024-11-20 01:45:37,54.6K,+795.3%
396,SkinneRun,JBXH5m6LwLVipQFKBNBehKPBqzpW6US47DZyRyXsxMsr,867.7%,867.7%,867.7%,104,16.5K,68.4K,58.78,64,2min,51.13%,0%,-,https://t.me/SKINNERUN,2024-11-20 01:45:37,60K,+849.7%
397,THE QUANT FAMILY,439W3h6BmjqAQULHTJpcyzWnWzhYqD2vqDLtXRxWL3W6,840.5%,840.5%,840.5%,106,17K,64.5K,55.37,47,2min,44.73%,0%,-,,2024-11-20 01:45:37,56.3K,+821.2%
398,TikTok Quant,9Y1sCULpf1CfZkXAerufmkbsvhGCYbHBAxSwiji6B1BN,524.3%,524.3%,524.3%,104,11.6K,42.9K,40.91,99,1min,15.24%,0.35%,-,,2024-11-20 01:45:37,36K,+523.8%
399,Monster LandWolf,y8EfKv16kY4ZyRWJxahGaZVkWci3MkVLRnY3DH4zump,533.6%,533.6%,533.6%,108,11.2K,41.6K,45.11,48,3min,26.53%,0%,-,https://t.me/wolfercoin,2024-11-20 01:45:37,35K,+533.6%
400,quant,62ws6JahiqaBL4mtytBvMeydRdRYjaFEE445xatrpump,335.5%,335.5%,335.5%,102,41.3K,52.5K,52.68,54,4min,38%,0%,-,,2024-11-20 01:45:37,39.5K,+327.6%
401,LORD,8XFDQBvd4JRGfX3t5ywJZappwNCmy7kVuLdf3hJzpump,223.7%,223.7%,223.7%,182,20.5K,21.3K,16.2,59,3min,30.12%,0.36%,-,,2024-11-20 01:45:37,14.3K,+217.3%
402,TikTok GCR,GFj6B29i9WCDuyqD9JwMbrqAwu5hj8rCtYkbcmDCpump,240.2%,240.2%,240.2%,159,38.4K,23.1K,12.21,68,1min,31.77%,0%,-,,2024-11-20 01:45:37,17.5K,+256.7%
403,Noel,J9cXJSjQMTS3A2Fdwb2qxhFdy6vVG9t2gpshGYZonumP,767.1%,767.1%,767.1%,115,15K,59.5K,51.29,50,2min,44.73%,0%,-,,2024-11-20 01:45:37,51.2K,+746.3%
404,GOFAST,8JFGwau9pJ8xdquqTR9SdDGZMnuaG9YZPdDrKBiHpump,215%,285.6%,285.6%,107,20.8K,26.6K,25.4,39,13min,32.54%,0%,-,,2024-11-20 01:45:37,17.5K,+206.8%
405,TikTok GCR,8P3QAyS35CozAqWvDAsXZTXd7ftuz3UCvh2F4FZCoNfe,788.5%,788.5%,788.5%,111,16.8K,60.9K,53.93,52,2min,44.73%,0%,-,,2024-11-20 01:45:37,54.1K,+788.5%
406,Quant's Quant,C85j1Az8KqTho9sJxVxmnwwasQKyzqXWURQB4y1bpump,217.9%,217.9%,217.9%,103,29.8K,21.6K,16.8,32,2min,28.79%,0%,-,,2024-11-20 01:45:37,14.8K,+217.9%
407,QMusk,BoSq8vgYeK6F2ZjCfSBU6pPXBVcLNqkN15fFDLu5pump,299.9%,299.9%,299.9%,106,11K,27.1K,24.22,81,2min,30.67%,3.46%,-,,2024-11-20 01:45:37,20.1K,+296.5%
408,eliza,Hm6xAa9AB39V9iCzpou688eNyF3ZMNVg5SK7s36ypgRq,787.8%,787.8%,787.8%,110,15.4K,60.8K,52.67,42,2min,44.73%,0%,-,,2024-11-20 01:45:37,52.9K,+772.2%
409,QUANT WIF HAT,FLUGEAKMrCoURzp8KAeRP5d27CdHjghyHheBgJytg4Lz,827.9%,827.9%,827.9%,119,15.5K,63.5K,55.19,52,2min,44.73%,0%,-,,2024-11-20 01:45:37,54.9K,+802.5%
410,🖕🖕,2YrQTxfVG4LxrS13HAtPsVR6F6EvJr46sSfRJV65pump,385.6%,385.6%,385.6%,133,24.8K,33.4K,40.17,82,1min,21.95%,5.11%,-,https://t.me/MiddleFingerQuant,2024-11-20 01:45:37,26.9K,+390.4%
411,Dragon Ball Pnut,FAC5UY6Ft4SWUa8puUvczbMgDpoNnZSHaWKWemuitxdE,558.4%,558.4%,558.4%,128,11.7K,45.1K,43.75,120,2min,16.24%,0.11%,-,https://t.me/ctodbnut,2024-11-20 01:45:37,37.3K,+543.6%
412,Max Cat,EGCTp1WUNuKhGSd9MTTQ64txCc9GoiYjfoMDk1TAicWK,854.2%,854.2%,854.2%,114,16.3K,65.3K,60.37,52,2min,44.73%,0%,-,,2024-11-20 01:45:37,55.3K,+808.8%
413,OmniNode Coin by Shark,Vx5tES6VNEa358yJmYtNXozBKVdk5WRWRymigC4pump,339.4%,339.4%,339.4%,183,40K,31.7K,26.24,85,2min,34.91%,0%,-,,2024-11-20 01:45:37,16K,+221.7%
414,Just a chill kid,rEytaes2UpstEgJrq76tWwFpMKh9v7nSqVKqFe9pump,274.3%,274.3%,274.3%,105,35.5K,32.4K,38.25,65,2min,23.23%,0%,-,,2024-11-20 01:45:37,22.4K,+259.5%
415,Priest Jamie,FAFnYeUG3J8gJwvPzPXX1kH842EXfoEFztMSCETvpump,348.4%,348.4%,348.4%,120,26.7K,30.5K,16.56,75,1min,32.77%,3.46%,-,,2024-11-20 01:45:37,21.6K,+317.3%
416,Priest Jamie,F6wtXGhVcFNH28vEb7g8q1VNqSBN5R3xSccAqvSc27oa,725.7%,725.7%,725.7%,114,14.4K,56.7K,51.24,53,2min,44.73%,0%,-,,2024-11-20 01:45:37,47.4K,+691.1%
417,TikTok GCR,CLSfe3u3vEh5q82B1rua4SYA9gEC73gtHv7C4yhRpump,147.6%,147.6%,147.6%,109,51.2K,29.9K,44.05,46,3min,26.41%,0%,-,,2024-11-20 01:45:37,29.5K,+244.9%
418,Gen X Quant,Axe6CPg4i6Nf6yyenEHmz37DUkPivdVEMPVCfDpjpump,240.2%,445.1%,445.1%,228,19.9K,38.3K,36.72,111,14min,26.61%,6.71%,-,,2024-11-20 01:45:37,25.5K,+226.5%
419,Space X,54Y2SArv8GM6voVq3n3762JVAuVJ5Cq8bs56z4xWWK1F,942.1%,942.1%,942.1%,108,18.4K,73.6K,61.51,74,3min,51.13%,0%,-,https://t.me/spcxnews,2024-11-20 01:45:37,63.3K,+896.1%
420,Hawk TUAH,4dkkCNu4XxvKVmciXR9FZoLekWz2EReBj3RaPPgbpump,228.7%,228.7%,228.7%,109,13.8K,23.1K,23.08,69,2min,28.34%,6.71%,-,,2024-11-20 01:45:37,16.3K,+232.3%
421,TJR Trades Dog,45Nj41At5kLMpxXCV3YywYgMKx2caxBAGQZcRpVksMEB,739.5%,739.5%,739.5%,110,15.8K,57.6K,52.59,49,2min,44.73%,0%,-,,2024-11-20 01:45:37,50K,+728.4%
422,Max Cat,5b9mMQzFzpQ3BTqzTMFsTq6QezUoHkiMXU3DWPKBpump,238.3%,1327.9%,1327.9%,213,28.8K,95K,70.16,160,12min,32.77%,1.59%,-,,2024-11-20 01:45:37,67.8K,+248.6%
423,Hear Me Out,8tPTSxDTDnhiyXzb9ejA7it9zqvPSGt2VccKDkpajs3s,541.2%,541.2%,541.2%,153,11.4K,44.1K,40.6,151,1min,10.65%,0.19%,-,https://t.me/hmosol,2024-11-20 01:45:37,36K,+524.5%
424,memecorn supracycle,2vNKxYuTuxStyHWeAshL2VBDAfQgvQNEQvVF2ZGopump,235.5%,235.5%,235.5%,131,21.3K,23.5K,18.37,40,4min,28.02%,0%,-,,2024-11-20 01:45:37,14.1K,+200.2%
425,make america chill again,9AobrqaCB9T8WRM43ZmKcHN7Q2bjWNfAQhnSzgejpump,204.3%,204.3%,204.3%,157,30.6K,20.7K,22.06,65,2min,26.23%,0%,-,,2024-11-20 01:45:37,16.9K,+249.1%
426,Crazy Guy,BnxYBriL74EzvUxMspNJRg9JdpixSgxaH36M6UbjNPAX,910.3%,910.3%,910.3%,105,16.6K,71.3K,64.49,79,3min,51.13%,0%,-,,2024-11-20 01:45:37,61.6K,+872.8%
427,just a chill coin,job3fBodZJimK6gpDd8BqMYb4W6y7k8uKJUzhKxi9Q4,724.4%,724.4%,724.4%,101,14.6K,56.5K,48.11,46,2min,44.73%,0%,-,,2024-11-20 01:45:37,48.5K,+706.8%
428,Noah Coin,5B6e9cqMVyomgEzxXNEnChLRUivSJB8L8zbDiVQ2pump,230.6%,230.6%,230.6%,114,11.1K,21.9K,24.74,90,2min,26.06%,0.71%,-,,2024-11-20 01:45:37,15.5K,+233.9%
429,Gen X Quant (Xuan,2JnBHGvdY1FPXmaF2gzCm4t9XTMcd3uNgEtpVaQNpump,248.5%,248.5%,248.5%,109,25.9K,24.4K,14.85,47,2min,41.64%,6.71%,-,,2024-11-20 01:45:37,17.4K,+248.5%
430,𝘾𝙊𝘿𝙀,2UoknKaUgkAGW3eQ77CgVjXW2BtByqrKRKyZXfTvrviV,696.8%,696.8%,696.8%,117,15.4K,54.6K,52.66,53,2min,44.73%,0%,-,https://t.me/C0D3SOL,2024-11-20 01:45:37,46.1K,+673%
431,Make America Chill Again,Gr7zYMXtUSvkLBTzFWRafXyi1KRDGdaPWRvQi6iupump,245.7%,245.7%,245.7%,111,23.4K,22.8K,13.9,55,2min,27.38%,0.18%,-,,2024-11-20 01:45:37,15.1K,+229.1%
432,make america chill again,9AobrqaCB9T8WRM43ZmKcHN7Q2bjWNfAQhnSzgejpump,220.8%,1016.9%,1016.9%,599,85.5K,75.9K,77.22,226,7min,25.03%,0%,-,,2024-11-20 01:45:37,54.8K,+258.8%
433,TikTok Rizz Party,HnByd89Kp1c1fpAFJkvDuRoDrtDCSKNZLhK9PX4ipump,252.1%,252.1%,252.1%,146,20K,23.9K,21.8,71,3min,27.05%,0%,-,,2024-11-20 01:45:37,15.7K,+231.5%
434,THE QUANT KING,62u13g244dt6zjTfWAyXc3XYFnWFw6kLERj1ALU9Vhu9,675.6%,675.6%,675.6%,109,15K,53.1K,51.39,57,2min,44.73%,0%,-,,2024-11-20 01:45:37,46K,+672%
435,GENZ QUANT WINNING,gVb8kHXUvqHdU6KazBzAy4q4uUMbrbmkA8y4by752C7,699.3%,699.3%,699.3%,114,14.9K,54.7K,52.9,44,2min,44.73%,0%,-,,2024-11-20 01:45:37,47.7K,+696.1%
436,WASTED,3yvsfyzeVc2aveApXDJSkethbBVpuimFftHnCHgJpump,256.7%,256.7%,256.7%,119,24.7K,24.4K,30.21,86,1min,28.75%,0%,-,https://t.me/wastedSOLANA,2024-11-20 01:45:37,19.3K,+281.6%
437,Side Eyeing Chloe Official,GBmsT18MmaHqS8JA2KS42fKmvWjrhAEJnXY96gbLpump,500.5%,500.5%,500.5%,127,41.4K,70.4K,58.7,108,3min,22.88%,0%,-,,2024-11-20 01:45:37,45.9K,+391.8%
438,wife changing money,7DVm2bmAKNfEJ4XsjcoMvwGBmiwUfDqoQNTTGM21pump,254.9%,254.9%,254.9%,141,29.2K,24.8K,20.36,50,4min,28.94%,0%,-,,2024-11-20 01:45:37,15.4K,+219.5%
439,memecorn supracycle,2vNKxYuTuxStyHWeAshL2VBDAfQgvQNEQvVF2ZGopump,244.5%,1177.1%,1177.1%,214,44.3K,89.6K,53.05,169,18min,25.08%,0%,-,,2024-11-20 01:45:37,62.1K,+236.6%
440,Angelus,GbvSPxgkkGZ5BjnxqSJiAZ361nxnmTZg8JXvsXYBpump,1295%,1295%,1295%,150,38.9K,96.1K,18.85,100,44s,40.01%,5%,-,,2024-11-20 01:45:37,41.8K,+606.3%
441,ICK,FRUyaeoV86wHxXMTbNPi8exKi1eEmS96BdxErsSjnwCF,530%,530%,530%,134,11K,43.2K,45.39,140,1min,12.01%,0.05%,-,https://t.me/ickcoinsol,2024-11-20 01:45:37,34.9K,+509.2%
442,Chaos,5LR2byiMD9aQpxZhCgP6zbzgrxkFGKtd27bPgeH3pump,929.1%,929.1%,929.1%,162,59.9K,69.4K,35.5,112,1min,35.88%,2.79%,-,,2024-11-20 01:45:37,51.2K,+758.6%
443,CATDOG,kJW6gAK9JabNf5G34NWkcWJUSojJdeu351QKoTLpump,573.5%,573.5%,573.5%,108,12K,44.1K,47.84,54,3min,26.62%,0%,-,https://t.me/catdogtokenxyz,2024-11-20 01:45:37,37.6K,+573.3%
444,Doxxed dev pumpfun,GRoMjsvRy77NRhfsh5SyrhaDGXEqKd6FmZL2RhxwJ4Q6,683.2%,683.2%,683.2%,123,14.9K,53.7K,50.96,54,2min,44.73%,0%,-,,2024-11-20 01:45:37,45.8K,+667.9%
