row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
1132,PopFrog,HoKth22bPpcorRnSyNaVsmZMnEoTZKxCVUNHQjedpump,8.58%,8.58%,8.58%,131,78.6K,6.9K,56.56,61,2min,45.65%,0%,-,https://t.me/popfrogofficial,2024-11-16 05:45:15,47.9K,+747.9%
1133,Phobos,32UQB9DPzq9M5RB3GkKPEb3eiMUytf7X2RXqigqgKu21,315.3%,315.3%,315.3%,113,7.1K,25.2K,28.73,43,2min,28.81%,0%,-,https://t.me/+_0TbOsYdSwczZThh,2024-11-16 05:45:15,18.1K,+298%
1134,Gus the lost penguin,BSEEBPGFkm2ghsybujoHVbWMgBXUJwUd96mUqsFpump,388.2%,388.2%,388.2%,150,63.1K,30K,49.49,96,54s,40.76%,1.76%,-,,2024-11-16 05:45:15,38.6K,+629.4%
1135,Hasbulla's Monkey,8cRNJeJ2P8ojfANtaKC3r5BUG2tqNBsPk8CkxxAJpump,245.5%,245.5%,245.5%,107,29.1K,21.6K,20.53,45,1min,30.86%,3.8%,-,,2024-11-16 05:45:15,15.1K,+241.9%
1136,Infinity Cat Box,9P6pTpzXh8zUd1EMivotn4WSuKiht1AurUKbBuZkpump,208.8%,208.8%,208.8%,104,14.8K,19.2K,22.99,58,4min,29.31%,0%,-,,2024-11-16 05:45:15,13K,+208.8%
1137,Hasbulla's Cat,DmHiZfKTM77mNY2ofoQSdMgTAzYziXgmh498krcgpump,218.5%,1318.3%,1318.3%,131,29.2K,88.4K,71.83,88,11min,41%,3.46%,-,,2024-11-16 05:45:15,60.6K,+218.5%
1138,waa,ExXzXgvrosTJmgLt4gmbqLJkQu8zV3fpTrtQFYcTpump,711.6%,711.6%,711.6%,107,13.1K,52K,56.8,62,3min,45.65%,0%,-,https://t.me/waathecoin,2024-11-16 05:45:15,45.3K,+707.1%
1139,Mooooooooooooo coin,DfhnbzXeDrRkdUkf1GPamoDxLaPNiV8ReSmw2sjhpump,491%,491%,491%,125,10K,36.9K,43.56,182,1min,22.15%,1.75%,-,https://t.me/moooooocoin,2024-11-16 05:45:15,30.7K,+490.8%
1140,c19h28o2,8vcEtkwt48CHbZczAjCbbjXeB7iXA5v5vZ3RSHwcpump,301.5%,301.5%,301.5%,168,18.2K,25.2K,23.39,27,4min,28.1%,3.8%,-,https://t.me/c19h28o2portal,2024-11-16 05:45:15,18.8K,+299.5%
1141,FLAMEO,5qM5VP4EypkcWTPZvLKSZwHk3aCVKCny8sHBdnZQpump,365.8%,365.8%,365.8%,115,24.7K,29.4K,39.69,66,1min,35.01%,4.46%,-,https://t.me/flameoportal,2024-11-16 05:45:15,24.3K,+384.9%
1142,FLAMEO,95dAjmUtbNpxGf6XCQGF5gzaUquEobMRz5vmDezFnpGC,494.8%,494.8%,494.8%,117,10.6K,36.9K,37.24,54,1min,37.55%,0%,-,https://t.me/flameoportal,2024-11-16 05:45:15,28.9K,+465.2%
1143,WANG,5iPwVEdaGHQtMRXUXJgVX4VgioZhhocUtdQorpzFpump,882.1%,882.1%,882.1%,132,38.6K,62.6K,27.61,85,46s,44.88%,5.43%,-,,2024-11-16 05:45:15,54.9K,+861%
1144,Science Mascot,2GNB7ampbXhC7VSpEoCyPWcuo3MJVNzSgL38AKvqpump,331.6%,331.6%,331.6%,116,20.9K,27.3K,31.62,32,4min,31.37%,0%,-,,2024-11-16 05:45:15,24.8K,+391.6%
1145,Justice For Jelly,6kU6obL6q8ST5g2VvPBaRkomXXFGaXUh77pSxm2Gpump,242%,242%,242%,370,59.7K,22.1K,23.59,45,2min,34.47%,0%,-,,2024-11-16 05:45:15,15.5K,+239.1%
1146,Element No 88,8GHFV5jGbJogebKzYvKXGfoP4SrLSVyh1vvssDfrpump,566.9%,566.9%,566.9%,122,34K,42.2K,41.33,72,59s,39.34%,0%,-,,2024-11-16 05:45:15,37.7K,+595.4%
1147,Element No 88,CHnmztfFQ4DUNdpeqXqdeFmPV3pVT3zRKPGg6QboASNy,518.9%,518.9%,518.9%,120,11.2K,38.5K,42.26,46,2min,37.55%,0%,-,,2024-11-16 05:45:15,29.6K,+476.1%
1148,a life well lived,DQ63zg3rtuhatpnbACko8uhJXangoMmCwS4s6HHfpump,56.66%,56.66%,56.66%,170,19.4K,10.2K,21.72,27,1min,23.95%,0%,-,https://t.me/roylifeai,2024-11-16 05:45:15,16.1K,+247.9%
1149,MasterCat,9TsCr2emug6fwJ33MXgsT3GhoA7pjdRFwPiFp2Xkpump,705.7%,705.7%,705.7%,112,18.7K,51.8K,55.6,75,2min,45.65%,0%,-,,2024-11-16 05:45:15,45.4K,+706.2%
1150,Google's Bert,9YPh1rkvXXKz7kLm6bcyP9RpomCzWpphtmcpjh37pump,191.7%,191.7%,191.7%,152,52.5K,18.3K,29.89,48,50s,38.41%,0%,-,,2024-11-16 05:45:15,17.7K,+282.4%
1151,The Lizard King of Long Island,GQE1ba9Vd9zTCkTB6JG3aUZm9Nor1fswP7fXFr4tpump,558.5%,558.5%,558.5%,138,39.8K,42.7K,29.32,51,1min,43.12%,0%,-,,2024-11-16 05:45:15,26.5K,+408.9%
1152,First AI16Z On Vvaifu,CnkGWoqdUWBGe4tjCQGT49Nvz95FFD2ozFs81TPGpump,313.3%,313.3%,313.3%,103,27.2K,35.1K,30.72,44,3min,23.89%,0%,-,,2024-11-16 05:45:15,24.9K,+292.9%
1153,Rodent Fight Club,BMMMQWsPsnGN8mA2Q6pELumvaKGPRhstwmsnmbtrpump,185.5%,185.5%,185.5%,131,26.4K,18.6K,22.86,58,1min,34.15%,0%,-,,2024-11-16 05:45:15,16.2K,+249.5%
1154,we_fuc_with_buc,8No2zf3yYkpwnJBT6uUWNVcxtEhfNhpTPdeK6dpepump,493.9%,493.9%,493.9%,111,9.8K,37.4K,44.46,186,1min,9.49%,0.08%,-,https://t.me/bucthedeer,2024-11-16 05:45:15,31.1K,+493.9%
1155,(Haas-bull-ish,Cshyw5TsC3qLWH1hTwCS293fXWtWU4APE4Sdfxuapump,293.8%,293.8%,293.8%,105,27.3K,25.5K,21.2,30,2min,41.21%,6.39%,-,,2024-11-16 05:45:15,17.4K,+268.8%
1156,Bonzi,AARQbez6UzyL4fD1gPLTmVkqB5rehriZczVxHueZpump,263.7%,263.7%,263.7%,244,39.2K,22.3K,18.18,77,1min,26.46%,0.53%,-,,2024-11-16 05:45:15,15.1K,+246.4%
1157,SHEK,4wKJnzpGENVhJ6Y4AMjp4ozW16RqmJxgkwpVfaTipump,1095.3%,1095.3%,1095.3%,173,74.4K,75.3K,63.4,100,58s,32.46%,3.46%,-,,2024-11-16 05:45:15,58.6K,+930.4%
1158,FIRST DNA-trained AI,CP8HcTqDV2WuchHMgMqdqMxNJoupT33cxcWgDGjJpump,210.3%,210.3%,210.3%,102,28.2K,37.9K,34.72,25,3min,52.13%,40.83% Sell Part,-,,2024-11-16 05:45:15,24.8K,+203.1%
1159,Science Mascot,5YEetUMerGFHf28uNGJ6xQkgXrKtoehgXxCzydHppump,642.9%,642.9%,642.9%,110,14.8K,46.6K,53.24,67,1min,3.46%,3.46%,-,,2024-11-16 05:45:15,40.4K,+643%
1160,SERVICE DOG SHOT BY POLICE,CYx3HiDKxmxG9nKSC2kbz8AfBHtKfLrgJe6S6mAupump,461.2%,461.2%,461.2%,127,38.2K,35.8K,27.45,54,1min,35.79%,0%,-,,2024-11-16 05:45:15,20.4K,+319.3%
1161,Coda,YczPPy8NLDDeyysHNTw6ViNqbPJbHTCsdcZGxKZxkDa,469.8%,469.8%,469.8%,106,10K,35.5K,42.72,49,2min,37.55%,0%,-,https://t.me/OnSolCoda,2024-11-16 05:45:15,29.3K,+470.6%
1162,Official crypto gaming mascot,GQufEyw28dd936UaqYYigPP52uCkvB9EFR5rmha7pump,496%,496%,496%,145,36.6K,37.5K,38.11,78,1min,37.47%,3.46%,-,,2024-11-16 05:45:15,23.9K,+379.2%
1163,SHEK,SHEQV5KwEntTq9dvcV2J39NJYjJn86M9crWQwrCrPkR,775.5%,775.5%,775.5%,114,18.7K,53.3K,63.91,103,1min,15.91%,0%,-,,2024-11-16 05:45:15,64.2K,+1053.5%
1164,boba,FJKPWMawaGsakKybJj5m8kZ44Y6sMES6KfRSve1qpump,310.1%,310.1%,310.1%,119,23.7K,25.9K,26.72,49,1min,30.49%,3.8%,-,https://t.me/BOBABOBAPORTAL,2024-11-16 05:45:15,21.5K,+340.8%
1165,Abdu Rozik's Pet Monkey,FEutikmgy1bMteZ8pgCKnycGAqYrTrNnDLfScDpCpump,183.2%,183.2%,183.2%,101,33K,27.6K,43.26,42,1min,24.08%,0%,-,,2024-11-16 05:45:15,20.5K,+210.5%
1166,$sourlittlejackass,AnnhavJPLr2qg5aJv82xo83bu5E6DRaGZoy8eZFmnW9e,841.8%,841.8%,841.8%,131,65.7K,63.1K,28.82,50,37s,40.3%,0%,-,,2024-11-16 05:45:15,34.7K,+517.2%
1167,EverythingAI,8VCyjv65nA4RcUzLAeVkxqKzMuKE9udMxz95D5xNpump,108.9%,108.9%,108.9%,183,47.3K,12.8K,18.84,50,1min,23.88%,0.64%,-,,2024-11-16 05:45:15,14.2K,+232.1%
1168,Testosterone,6AQmXAxHYsWdaqSFP2H41SYfw6psQAkzS14VxDEqpump,304.1%,438.3%,438.3%,105,21K,34.1K,40.29,74,16min,29.04%,0%,-,,2024-11-16 05:45:15,25.4K,+308.6%
1169,sourlittlejackass,JBTfhYCiAfFmqsKTJJr6ousKxpGbPKB441dW66Q6pump,262.7%,262.7%,262.7%,135,66.1K,24.3K,35.79,49,1min,35.27%,0%,-,,2024-11-16 05:45:15,22.7K,+338.9%
1170,First DeSci Company,AZRzYQHpXWfv8MUFqGxLReSfRRvAdpquYC8xj9Enpump,281.7%,281.3%,281.3%,151,37.4K,24.7K,30.02,25,7min,35.05%,0%,-,,2024-11-16 05:45:15,18K,+278.1%
1171,Magic Internet Cat,HcrApNvnkcBYyJ7B5GfpXcEqq6hkJ2dcaQQLNHE1pump,197.1%,197.1%,197.1%,233,29.3K,35K,35.76,78,4min,31.75%,21.55% Sell Part,-,,2024-11-16 05:45:15,23.6K,+200.5%
1172,HasBrawler,8c8K4YaeLexv4tCGwyHX6F8jGidNQqQchTFWtti5pump,352.3%,352.3%,352.3%,101,24.1K,28.6K,32.56,45,4min,30.2%,3.8%,-,,2024-11-16 05:45:15,21.6K,+342.7%
1173,Just Five,2yLjzWXj1eD45M2LsYxnwKEXxt2GYg2NvDH8YWiYpump,238.2%,238.1%,238.1%,241,11.6K,20.6K,21.5,53,12min,30.95%,0.08%,-,,2024-11-16 05:45:15,14.3K,+234%
1174,Jesus Wif Uzis,ESwUc52zozsP5G9n9ZomUUg7N6dGjH8sBKDbgP1e4M9i,307.3%,307.3%,307.3%,104,6.9K,25K,28.67,48,2min,28.81%,0%,-,,2024-11-16 05:45:15,18.7K,+305.5%
1175,yao ming,DRDa9AEjnpWxWePEgy4kCYSF7Qb5N83CVwZPJoP6pump,6.75%,6.75%,6.75%,159,14.5K,6.5K,21.03,7,2min,1.08%,0.36%,-,,2024-11-16 05:45:15,14.4K,+234.9%
1176,run cat,AEn8fEJQKmwW5GfazR194kqesu4mWrXjYiZ2BYk4pump,582.2%,582.2%,582.2%,226,64.3K,55.4K,27.12,117,1min,31.57%,0%,-,,2024-11-16 05:45:15,40.4K,+496.7%
1177,SERVICE DOG SHOT BY POLICE,CYx3HiDKxmxG9nKSC2kbz8AfBHtKfLrgJe6S6mAupump,245.6%,370.6%,370.6%,140,19.7K,30K,31.41,108,11min,24.35%,0%,-,,2024-11-16 05:45:15,21.3K,+246%
1178,THE DEER,BiNmy3XFRYVBwZzvD49ENbnswcKXUMFX8uufUCBipump,495%,495%,495%,124,9.7K,37.4K,44.08,195,1min,10.26%,0.12%,-,https://t.me/bucthedeer,2024-11-16 05:45:15,31K,+492%
1179,First DeSci Company,AZRzYQHpXWfv8MUFqGxLReSfRRvAdpquYC8xj9Enpump,264%,1218.9%,1218.9%,298,56.2K,85.5K,73.76,164,14min,31.75%,0%,-,,2024-11-16 05:45:15,60.2K,+236.9%
1180,First AI16Z On Vvaifu,768i98H9g1JbSawSxW5wvNQ1HUhAW2kjJFtkokGBpump,269.5%,269.5%,269.5%,104,32.8K,31.5K,42.95,64,3min,20.49%,0%,-,,2024-11-16 05:45:15,26.9K,+316%
1181,"1,2-Et-4-TMP-cyclopentane",DcgeCuMZzDhcwHyRaqwMrf7JTGEaZnzRAN76zsJMpump,306.6%,306.6%,306.6%,136,33.8K,25.8K,24.34,27,3min,32.41%,0%,-,,2024-11-16 05:45:15,14.4K,+227.6%
1182,Kenzie AI,Fe5E3i4hLC5MKh99RmS1i299YxjJDycpyHRDoQxmHaKG,748.9%,1004.5%,1004.5%,153,29K,70.8K,45.87,75,5min,31.34%,0.37%,-,,2024-11-16 05:45:15,50.4K,+604.5%
1183,elon the gamer,EZQTVS5eXKMwJs2EZmmKLNhJ2Q6ddfFs6JweVytGw2dW,344.1%,344.1%,344.1%,106,7.9K,27.2K,29.42,46,2min,28.92%,0%,-,,2024-11-16 05:45:15,20K,+327%
1184,iFunny,9VeL1JvsWN3mQQd3bdAJmKAJyBiJpv8hxSmK8gXdpump,1177.4%,1177.4%,1177.4%,110,25.5K,80.2K,60.86,81,2min,37.89%,3.16%,-,,2024-11-16 05:45:15,72.2K,+1151.2%
1185,EverythingAI,FA5smq2sAVt5HWDSmZpveUkhEjRV1Tq8nRYBWxShrnNH,503.8%,503.8%,503.8%,115,10.8K,37.7K,41.19,43,2min,37.55%,0%,-,,2024-11-16 05:45:15,31.4K,+503.6%
1186,Bonzi,FWaZRy5dW1xYScSgLhJYqLmbiir4Z9NGmADyouREpump,242.6%,242.6%,242.6%,164,45.7K,31.3K,37.42,47,4min,26.46%,0%,-,,2024-11-16 05:45:15,21.9K,+240%
1187,Puffer Fish Eating Carrot,HXMY77Hr2n8AziixeLotDxWPsZesQWjbEiFDmfTapump,195.7%,243.7%,243.7%,186,6.6K,21.3K,22.54,39,7min,28.08%,0%,-,,2024-11-16 05:45:15,14.3K,+207.3%
1188,Squirrel Who Faked Death,HLBSrGKbxdEHNKn4QKg3wv7uZt6cui5XBezd14capump,654.4%,654.4%,654.4%,129,23.3K,49K,45.21,85,1min,41.55%,6.71%,-,,2024-11-16 05:45:15,33.9K,+521.6%
1189,Solami,BLmzivmohUXxyRCEFKeYC3NPoS6kwSG6bQgeCXH8pump,189.1%,399.8%,399.8%,161,26.2K,31.4K,20,46,11min,34.28%,3.46%,-,,2024-11-16 05:45:15,20.5K,+202.2%
1190,SAT,4eJdvXGH2QYBWJzwcQKAM3eHdCksRoEuVgvQoy82Rmo4,283.4%,283.4%,283.4%,107,9.4K,23.5K,26.62,42,2min,28.81%,0%,-,,2024-11-16 05:45:15,17.3K,+282.6%
1191,Hasbulla Fighting Championship,FTFzmtfquNBjJF6ajZwy2TNe25fAg4PYNGi7JYQFpump,198%,198%,198%,287,11.1K,19.7K,18.52,23,4min,30.39%,0%,-,,2024-11-16 05:45:15,13.8K,+208.8%
1192,Get Rich Quick,9ReziEeY74PskUzHEaDasxDJ8rEDcXsWwWmLAKE9pump,462.3%,462.3%,462.3%,113,11.9K,35.3K,46.83,120,1min,28.44%,3.23%,-,https://t.me/grqonsol,2024-11-16 05:45:15,29.3K,+466.5%
1193,TAX DOLLARS,TAXhpSGhhsSbGTgVUrgdk263M1njfHPuLJGb2FCvmos,33.43%,33.43%,33.43%,133,42.8K,10.1K,43.96,40,1min,13.54%,0%,-,,2024-11-16 05:45:15,103.7K,+1363.4%
1194,Boba the Blob,2ffKXfeQ7yJbXHCj7w75coSUVe651ZHz9MMkTcTtpump,215.3%,215.3%,215.3%,205,33.6K,20K,21.66,55,4min,24.44%,4.29%,-,https://t.me/bobatheblobportal,2024-11-16 05:45:15,13.7K,+215.4%
1195,Google Maps Mascot,Hzydzcpu2CvXBgvrS4MwvSrf4wKCfL9XRv9BzqVBpump,931.6%,931.6%,931.6%,130,38.9K,65.8K,47.2,74,1min,41.45%,5.11%,-,,2024-11-16 05:45:15,52.7K,+826.4%
1196,Anton,54NNeYBtipZYsiNxaRngdRjN3SYUyr72rE7Kj13Tpump,301.9%,301.9%,301.9%,107,21.8K,25.4K,34.5,50,1min,39.65%,3.96%,-,https://t.me/+0Wg4BLSjialiMGQ0,2024-11-16 05:45:15,21.7K,+344.3%
1197,JIMMY BORZ,BmaHCMf2Lennw7fRSNKHEbCw1FL898drHkS6ch1Zpump,316%,316%,316%,144,19.8K,25.8K,12.04,49,4min,22.4%,2.56% Buy More,-,,2024-11-16 05:45:15,13.7K,+221.3%
1198,something will happen,JD5oD84hLB9B2HFs85frBVxEFCavQ5pj84rkHWtQumDf,732.6%,732.6%,732.6%,116,13K,52.7K,55.68,41,2min,44.73%,0%,-,https://t.me/+QmQlCDIpf8Q1NDQ5,2024-11-16 05:45:15,44.9K,+708.9%
1199,$Chuck,5WMD47BBvfuBBPhxnhDU1ZTbGXJHjopYFFCvpQSJpump,505.1%,505.1%,505.1%,123,9.9K,38.1K,44.69,192,1min,11.21%,0.03%,-,https://t.me/Cardano,2024-11-16 05:45:15,31.8K,+505.1%
1200,Anton,66A3dwmGUPfNFwtd5drsQSxBY1Th2atuwYUgWn1PYC9b,522.5%,522.5%,522.5%,116,10.6K,38.9K,42.4,44,2min,37.55%,0%,-,https://t.me/+0Wg4BLSjialiMGQ0,2024-11-16 05:45:15,32.6K,+522.5%
1201,17beta-hydroxy and 3-oxo,Giwjs8aASjYrxhDfzQftbQjHNaBRsbyfCkwV67xbpump,303.2%,771.6%,771.6%,99,28.6K,74.2K,67.35,64,5min,26.47%,0%,-,,2024-11-16 05:45:15,59.8K,+499%
1202,SERVICE DOG SHOT BY POLICE,EoHN6Ay1nweFiugC2jfy8BqjvRc1JZindxTY8C6mpump,264%,264%,264%,137,42.7K,36.8K,38.06,51,3min,25.81%,0%,-,,2024-11-16 05:45:15,24K,+237.8%
1203,Kika,4eWBt28F2e4kGccWuSqNTQgQFY486VT13rfa9fWovNMM,733.9%,1225.6%,1225.6%,174,38.9K,84.9K,72.73,113,11min,34.57%,3.94% Buy More,-,,2024-11-16 05:45:15,48.8K,+478%
1204,...,PGEAJ7yxwxwD2mhfS8tw3E7WzuTpXQKWRWLajUTTeZK,330.3%,330.3%,330.3%,186,56K,30.2K,34.9,92,2min,11.22%,0%,-,,2024-11-16 05:45:15,21.1K,+300.8%
1205,ch,BY4LubHe3SnrAD8oVeD2s8ox2LsqJzNQG9qC3CAYpump,203.4%,203.4%,203.4%,126,32.9K,19.7K,46.45,62,2min,34.04%,0%,-,,2024-11-16 05:45:15,17.1K,+262.1%
1206,sea doge,4erHAb5LiyCX37ebphqCu3td13e8Bh3KJJNSLCRSpump,140.8%,140.8%,140.8%,221,75.3K,16.2K,35.39,56,1min,30.24%,0%,-,,2024-11-16 05:45:15,25.3K,+377.5%
1207,DOGE Anti-Masturbation Dolphin,HfUcGrSvqbB85vGC7JfmAu3zYQHHXfHxCNC8iFQppump,172.2%,172.2%,172.2%,163,23.8K,17.7K,11.9,36,1min,33.06%,0%,-,,2024-11-16 05:45:15,16K,+246.6%
1208,DOGE Anti-Masturbation Dolphin,7mmYJNGAy7aKQ1QqKNy8c69KhkEcE9WaP8GUHzV79eSd,449.7%,449.7%,449.7%,103,9.8K,34.4K,34.48,49,1min,37.55%,0%,-,,2024-11-16 05:45:15,28.1K,+449.7%
1209,Tolys Favorite Dog Coin,EG84YkHLwou9WEhDqcTvLCKsyepJaxTLH5L9Hp5upump,311.3%,311.3%,311.3%,111,48.5K,40.1K,42.39,49,3min,30.81%,0%,-,,2024-11-16 05:45:15,26.8K,+274.5%
1210,Sea Doge & Land Doge,SDLLGaeVdLgJNoZE7g3X6NWr4vtNf7TPNPTUGqtMsBg,706%,706%,706%,112,15K,51.7K,51.09,85,2min,17.17%,0%,-,,2024-11-16 05:45:15,40.6K,+632.7%
1211,Waze Mascot,GndYvc2fTVkTeHyb43kCbpBPgokAi5jcjXQZDTkpump,241.5%,241.5%,241.5%,139,22.3K,21.5K,15.27,39,3min,35.01%,0%,-,,2024-11-16 05:45:15,15.1K,+240.7%
1212,RETARDIUM,AsFrxBAhk6CWxozaAkqWtBkgtvsVJt4tPx8reykRpump,372.9%,372.9%,372.9%,103,20.1K,32.3K,38.99,52,2min,42.2%,11.21%,-,https://t.me/+hCeD0nGLNNcxYzRh,2024-11-16 05:45:15,25.5K,+372.9%
1213,sea doge,2q41C4kgTDyJpUdobrCgENJz2qwL5HFYfuuiKhccpump,462%,468.1%,468.1%,110,15.1K,35.5K,36.52,57,6min,26.42%,0%,-,,2024-11-16 05:45:15,29.6K,+473.8%
1214,DISCORD MASCOT,2weoGiTvg4bvEiAVHi2nqC9o8YWAPKzqu5hkcUjCpump,304.9%,304.9%,304.9%,237,22.9K,26.5K,19.12,42,1min,23.43%,0%,-,,2024-11-16 05:45:15,16K,+244.4%
1215,google maps squirrel,2rPqKRF4p16bwx1tvU6gSo7dGDAXSSHWFwiXp5Jnpump,314.6%,314.6%,314.6%,107,31.8K,27.1K,32.1,48,1min,32.24%,0%,-,,2024-11-16 05:45:15,21.7K,+332.6%
1216,I am the One,5beHf5VN7NpZbT9Uxc2BYvZfUVKmdd9LvXNiDT5kpump,190.1%,261.8%,261.8%,111,11.6K,22.9K,20.53,46,5min,26.92%,0%,-,https://t.me/theonecult,2024-11-16 05:45:15,13.4K,+204.6%
1217,LABUBU,FuwF15pQzWSrtY4HskDcSiHq1oW5Bedx7VJEsn6cpump,520.9%,520.9%,520.9%,133,10.2K,39.3K,44.08,196,1min,10.29%,0%,-,https://t.me/labubuonsuiportal,2024-11-16 05:45:15,32.9K,+519.7%
1218,Broncos New Mascot Dog,4xNBVYweKPmRMu8uwNKjESg3tYgfcw19o9YtGZ3Ppump,285.9%,285.9%,285.9%,186,71.2K,25.2K,50.36,56,1min,33.98%,0%,-,,2024-11-16 05:45:15,24K,+367%
1219,Woke AI,5fnjk6kzqQJiXqMxemFWQzmNxY2kdNfqmFMt6Ad9pump,698.2%,698.2%,698.2%,116,40.6K,50.4K,53.63,53,1min,42.92%,3.46%,-,,2024-11-16 05:45:15,45.1K,+713.2%
1220,RETARDIUM,AsFrxBAhk6CWxozaAkqWtBkgtvsVJt4tPx8reykRpump,309%,1151.9%,1151.9%,254,48.9K,85.5K,75.8,116,8min,37.68%,0%,-,https://t.me/+hCeD0nGLNNcxYzRh,2024-11-16 05:45:15,50.9K,+202.1%
1221,BITHURRICANE,3DqMQyfiRgsSCd8M3omtigfgzJVHK7HPH8VjZdaMKHwR,1205.2%,1205.2%,1205.2%,145,83.3K,87.8K,35.81,66,38s,40.21%,0%,-,,2024-11-16 05:45:15,58.9K,+876.1%
1222,Amir Haleem,AMRXQvzp86BHvxbxvyTaX9UMp2TUFPniJGeGzV5cvYPS,14.15%,14.15%,14.15%,149,46.9K,7.7K,41.41,19,1min,10.39%,0%,-,,2024-11-16 05:45:15,24.2K,+360%
1223,Swag Duck,FhemXEMTT4BTGepwsPZQSYt6AKp7ZF7xMGYT8x5wpump,835.7%,835.7%,835.7%,101,21.7K,60.1K,51.97,38,2min,34.37%,5.11%,-,,2024-11-16 05:45:15,53K,+825.7%
1224,BITCOIN HURRICANE,BzNVLeURtegbeqp9wKSL9WTCL9jbDtMDVNczi2wipump,381.5%,381.5%,381.5%,134,27.9K,30.5K,26.83,80,1min,28.83%,3.8%,-,,2024-11-16 05:45:15,24.8K,+391%
1225,Yuuki,9Rs3XXMgtcrDqMF3VTiPFsStT4pND2dZ3oPvZVo7pump,216.3%,216.3%,216.3%,109,18.9K,38.7K,45.84,56,4min,48.03%,42.46% Sell Part,-,,2024-11-16 05:45:15,26.5K,+216.3%
1226,BitEarth,36GcFmp43hCEdLbGyvHiVniHnGuUZZTBHZ3Yzgrcpump,201.3%,201.3%,201.3%,112,9K,19.7K,22.3,81,2min,25.18%,0%,-,,2024-11-16 05:45:15,13.1K,+201.3%
1227,BTCHURRICANE,BTC5CYmQUzLvsHKKcFspUH4AAhd8wMRJxhMpe2KZpanj,481.8%,481.8%,481.8%,107,12.2K,46.8K,48.6,90,1min,18.56%,0%,-,,2024-11-16 05:45:15,36.5K,+453.8%
1228,Floyrna hasbulla cat,GiADq3fP3vBzp919wLgUcCcq1NGu7vqCHRGuycvMpump,239.2%,239.2%,239.2%,119,20.7K,21.3K,26.07,71,2min,23.29%,3.13%,-,,2024-11-16 05:45:15,15.1K,+239.4%
1229,Sea Doge,8zoHAA89tGg7GA7jAc1BmbBL34yeEfvqjKnQCHpepump,248.4%,248.4%,248.4%,141,21.6K,21.7K,30.19,61,1min,36.99%,2.79%,-,,2024-11-16 05:45:15,17.8K,+284.9%
1230,BTCSTORM,Cca6y5eqB4g8ipyht3tJJYRWY4HiVTLJ8KiPkg17pump,581.9%,581.9%,581.9%,104,34.3K,58.2K,60.34,55,3min,25.56%,0%,-,,2024-11-16 05:45:15,46.4K,+544.1%
1231,BITEARTH,J1Q8XXVnoQnGMZF3BcMNDhzc9wLnnNFqHELNCV6fpump,316.1%,322.2%,322.2%,105,21.1K,26.7K,37.33,53,5min,37.91%,0%,-,,2024-11-16 05:45:15,21.6K,+335.2%
1232,Swag Duck,JyjpH3c1xjM9nWMKLSTKuujptGRbX1LrKakSj6bpump,383.7%,383.7%,383.7%,102,52.6K,47.3K,69.22,49,4min,27.31%,0%,-,,2024-11-16 05:45:15,42.2K,+431.8%
1233,DaiPIN,8c2SSLtUPH5QWWnbrvipEPVhynE5CdSW5tmzG9bgpump,495%,495%,495%,104,9.7K,37.2K,44,129,1min,30.15%,2.37%,-,https://t.me/daipinco,2024-11-16 05:45:15,30.9K,+494.9%
1234,GUTINHO ROCHA,D91gFQSoFntNKbxKn1ysdwkky7VDTE6JbtmTDHp3pump,349.9%,349.9%,349.9%,193,55.8K,28.3K,16.74,73,2min,32.14%,3.8%,-,,2024-11-16 05:45:15,17.9K,+284.5%
1235,85% IRON,RNkXGZma4joyjarLvwoGfTGbwS1yR9SyaF9UpJwJhZp,1769.6%,1769.6%,1769.6%,152,22K,134.4K,45.33,93,1min,14.7%,0%,-,,2024-11-16 05:45:15,86.7K,+1206.8%
1236,OperaGX Jiggy Cat,5YiZnGR3BVYo6xXYvBywMHpq4JtCuZF3mPa2nCaUpump,336.4%,336.4%,336.4%,140,22.1K,27.5K,25.06,55,1min,36.4%,4.13%,-,,2024-11-16 05:45:15,18.4K,+291.8%
1237,Rapamycin For Immortality,4JqMBUmXUMuRnAkADSayz1b3ijMTBtfBtQpnBphApump,233.1%,233.1%,233.1%,119,35.4K,32.4K,35.16,38,2min,24.23%,0%,-,,2024-11-16 05:45:15,20.2K,+208.1%
1238,a16zoria,8NiCzuQgg5PqMuDk8sPQTP1cDEGFkLWkYfxXtHFmpump,215.7%,215.7%,215.7%,158,36.6K,19.9K,56,84,1min,27.85%,0%,-,,2024-11-16 05:45:15,13.3K,+211.4%
1239,UTIA,yyfm3ko3soRcQkumWwfSwyBC56LT7mKwW2V1L46pump,12.65%,109%,109%,259,37K,23.3K,39.02,105,5min,24.11%,0%,-,,2024-11-16 05:45:15,23.6K,+211.9%
1240,XANAX CHEMICAL NAME,Eij9SaNDNyomGRDn1gb3JAt8DXDdMnMnobrVorqKpump,134.3%,134.3%,134.3%,118,27.6K,15.6K,14.34,23,2min,30.36%,0%,-,,2024-11-16 05:45:15,13.6K,+203.9%
